# # Time 	 h_plus 	 h_cross 
# 
-4.090000000000000000e+02	-1.115588600566210925e-01	5.259601065551988697e-02
-4.080000000000000000e+02	-1.070159868033234429e-01	6.184443788979091666e-02
-4.070000000000000000e+02	-1.017155715418293915e-01	7.070995047756720164e-02
-4.060000000000000000e+02	-9.568892557329233828e-02	7.912882038184242128e-02
-4.050000000000000000e+02	-8.897383690027729775e-02	8.704066699220382175e-02
-4.040000000000000000e+02	-8.161272027857731370e-02	9.438891498996354601e-02
-4.030000000000000000e+02	-7.365410676890492281e-02	1.011222250727609878e-01
-4.020000000000000000e+02	-6.514849059608575355e-02	1.071903380995392896e-01
-4.010000000000000000e+02	-5.615100644821968690e-02	1.125467113814250936e-01
-4.000000000000000000e+02	-4.672131669886698396e-02	1.171504944569280032e-01
-3.990000000000000000e+02	-3.692205962666726682e-02	1.209660960465769458e-01
-3.980000000000000000e+02	-2.682021538437178929e-02	1.239646800160315865e-01
-3.970000000000000000e+02	-1.648245891072414732e-02	1.261194555631414693e-01
-3.960000000000000000e+02	-5.979216716139572861e-03	1.274106659984056145e-01
-3.950000000000000000e+02	4.617751105035845273e-03	1.278244254156864212e-01
-3.940000000000000000e+02	1.523565462226483640e-02	1.273520099095025171e-01
-3.930000000000000000e+02	2.580036581252376920e-02	1.259914615278238670e-01
-3.920000000000000000e+02	3.623766489346174485e-02	1.237480981206869890e-01
-3.910000000000000000e+02	4.647434370354430744e-02	1.206323308164243130e-01
-3.900000000000000000e+02	5.643751170979118686e-02	1.166606522049084410e-01
-3.890000000000000000e+02	6.605448884888330541e-02	1.118539760465719624e-01
-3.880000000000000000e+02	7.525532788817190788e-02	1.062415373455361522e-01
-3.870000000000000000e+02	8.397387903586980840e-02	9.985941855545561741e-02
-3.860000000000000000e+02	9.214579741642110744e-02	9.274776902752115970e-02
-3.850000000000000000e+02	9.970983765969111678e-02	8.495202626680056768e-02
-3.840000000000000000e+02	1.066054204690398410e-01	7.652069553220595954e-02
-3.830000000000000000e+02	1.127812542662912226e-01	6.751148843783655318e-02
-3.820000000000000000e+02	1.181904684286902013e-01	5.798533210329443605e-02
-3.810000000000000000e+02	1.227896471557807095e-01	4.800685090575819436e-02
-3.800000000000000000e+02	1.265399937977164380e-01	3.764396119430395843e-02
-3.790000000000000000e+02	1.294082324924192284e-01	2.696860975188444115e-02
-3.780000000000000000e+02	1.313696236688001451e-01	1.605577332399154428e-02
-3.770000000000000000e+02	1.324042786452876430e-01	4.982557707642543826e-03
-3.760000000000000000e+02	1.324988186606012863e-01	-6.172018870176570159e-03
-3.750000000000000000e+02	1.316465806041413056e-01	-1.732753846927002558e-02
-3.740000000000000000e+02	1.298478117360122031e-01	-2.840342005042762602e-02
-3.730000000000000000e+02	1.271098408566680993e-01	-3.931852129653906625e-02
-3.720000000000000000e+02	1.234471706926813100e-01	-4.999198625565030168e-02
-3.710000000000000000e+02	1.188811694885069659e-01	-6.034485301159039916e-02
-3.700000000000000000e+02	1.134448066691555457e-01	-7.030201269902766614e-02
-3.690000000000000000e+02	1.071678828197630134e-01	-7.978585992229740576e-02
-3.680000000000000000e+02	1.000917218302163625e-01	-8.872337955855609526e-02
-3.670000000000000000e+02	9.226403750060332976e-02	-9.704552822923862010e-02
-3.660000000000000000e+02	8.373941683718916229e-02	-1.046870136146898084e-01
-3.650000000000000000e+02	7.458178169436446847e-02	-1.115928380180053886e-01
-3.640000000000000000e+02	6.485161109514045452e-02	-1.177036253382762465e-01
-3.630000000000000000e+02	5.461829011532615824e-02	-1.229691979649492062e-01
-3.620000000000000000e+02	4.395614613255500319e-02	-1.273460091642396597e-01
-3.610000000000000000e+02	3.294383429742495095e-02	-1.307971924607986003e-01
-3.600000000000000000e+02	2.166338968719254757e-02	-1.332931356830309999e-01
-3.590000000000000000e+02	1.019878621218068236e-02	-1.348118553989368362e-01
-3.580000000000000000e+02	-1.364255829369435957e-03	-1.353389338364719419e-01
-3.570000000000000000e+02	-1.293910369724044114e-02	-1.348675999298486472e-01
-3.560000000000000000e+02	-2.443905481557496345e-02	-1.333986719682991318e-01
-3.550000000000000000e+02	-3.577842851952262038e-02	-1.309402806590792279e-01
-3.540000000000000000e+02	-4.686308263101046645e-02	-1.274849618130694251e-01
-3.530000000000000000e+02	-5.760997179724079709e-02	-1.230712165709312300e-01
