# # Time 	 h_plus 	 h_cross 
# 
-3.830000000000000000e+02	-1.227934891601300954e-01	-5.850017281166802058e-02
-3.820000000000000000e+02	-1.273603754409018129e-01	-4.845139265873518036e-02
-3.810000000000000000e+02	-1.311124587946183029e-01	-3.803895692616734991e-02
-3.800000000000000000e+02	-1.340208069357603504e-01	-2.732883801922710021e-02
-3.790000000000000000e+02	-1.360618151722773617e-01	-1.638955618292131308e-02
-3.780000000000000000e+02	-1.372174661887553271e-01	-5.292496171660178092e-03
-3.770000000000000000e+02	-1.374783497838459323e-01	5.890083297373597919e-03
-3.760000000000000000e+02	-1.368347745612220612e-01	1.708533165232125131e-02
-3.750000000000000000e+02	-1.352863904836089370e-01	2.821901695260051884e-02
-3.740000000000000000e+02	-1.328390444390768754e-01	3.921736055783619362e-02
-3.730000000000000000e+02	-1.295082607983435163e-01	5.000883601385061605e-02
-3.720000000000000000e+02	-1.253073720165448213e-01	6.052042801867221766e-02
-3.710000000000000000e+02	-1.202591252772666902e-01	7.068126119259701690e-02
-3.700000000000000000e+02	-1.143917350252480480e-01	8.042289471888937336e-02
-3.690000000000000000e+02	-1.077387204919621339e-01	8.967940115583677985e-02
-3.680000000000000000e+02	-1.003392232931464151e-01	9.838726496013282252e-02
-3.670000000000000000e+02	-9.223746299033599993e-02	1.064849850265686959e-01
-3.660000000000000000e+02	-8.348335623974012520e-02	1.139151966365599261e-01
-3.650000000000000000e+02	-7.413063522797921912e-02	1.206238950632318313e-01
-3.640000000000000000e+02	-6.423808097324269772e-02	1.265607935770305947e-01
-3.630000000000000000e+02	-5.386825522183495002e-02	1.316809960162077797e-01
-3.620000000000000000e+02	-4.308774355385381477e-02	1.359459289111956681e-01
-3.610000000000000000e+02	-3.196680257455450369e-02	1.393215723077062262e-01
-3.600000000000000000e+02	-2.057946308897427856e-02	1.417801072867802270e-01
-3.590000000000000000e+02	-9.001728396579233502e-03	1.432988202157113033e-01
-3.580000000000000000e+02	2.686557669474644566e-03	1.438612036623907464e-01
-3.570000000000000000e+02	1.440850626376337720e-02	1.434577001991681477e-01
-3.560000000000000000e+02	2.608417635383461150e-02	1.420830671468012452e-01
-3.550000000000000000e+02	3.763331856550763271e-02	1.397426953468877131e-01
-3.540000000000000000e+02	4.897662000136257521e-02	1.364475553976396693e-01
-3.530000000000000000e+02	6.003523452154495288e-02	1.322141477060512771e-01
-3.520000000000000000e+02	7.073090198111021965e-02	1.270659406144769854e-01
-3.510000000000000000e+02	8.098769684527891421e-02	1.210344208764140145e-01
-3.500000000000000000e+02	9.073304244672801555e-02	1.141558421851214117e-01
-3.490000000000000000e+02	9.989577446855804621e-02	1.064709582537883420e-01
-3.480000000000000000e+02	1.084109498206468486e-01	9.802908092793871653e-02
-3.470000000000000000e+02	1.162153970711911205e-01	8.888479705396901132e-02
-3.460000000000000000e+02	1.232510277469170551e-01	7.909716789185804175e-02
-3.450000000000000000e+02	1.294636822492919448e-01	6.873149394579072813e-02
-3.440000000000000000e+02	1.348048420590350627e-01	5.785772308809360859e-02
-3.430000000000000000e+02	1.392321577165131496e-01	4.654970181817739278e-02
-3.420000000000000000e+02	1.427094387697445954e-01	3.488472617113739377e-02
-3.410000000000000000e+02	1.452075124375264703e-01	2.294319209826345754e-02
-3.400000000000000000e+02	1.467045610340236284e-01	1.080755517518745476e-02
-3.390000000000000000e+02	1.471856357362298362e-01	-1.437081934697744326e-03
-3.380000000000000000e+02	1.466416620029796503e-01	-1.370461823609378862e-02
-3.370000000000000000e+02	1.450717178761497250e-01	-2.590741811587669516e-02
-3.360000000000000000e+02	1.424825660657170756e-01	-3.795817035336178369e-02
-3.350000000000000000e+02	1.388887403549378396e-01	-4.976994672877581294e-02
-3.340000000000000000e+02	1.343133313227104220e-01	-6.125751787106863827e-02
-3.330000000000000000e+02	1.287865126864686793e-01	-7.233820013426280060e-02
-3.320000000000000000e+02	1.223417657925322255e-01	-8.293012072348944497e-02
-3.310000000000000000e+02	1.150223023832481761e-01	-9.295554341455325442e-02
-3.300000000000000000e+02	1.068796182991025023e-01	-1.023417204488574345e-01
-3.290000000000000000e+02	9.796802765954266967e-02	-1.110172285044244839e-01
-3.280000000000000000e+02	8.834990794289127036e-02	-1.189161876130909595e-01
-3.270000000000000000e+02	7.809252173483199888e-02	-1.259796392399099851e-01
-3.260000000000000000e+02	6.726876454281457973e-02	-1.321532626544869304e-01
-3.250000000000000000e+02	5.595568224944832969e-02	-1.373898288229170872e-01
-3.240000000000000000e+02	4.423585967085673365e-02	-1.416483425099828997e-01
-3.230000000000000000e+02	3.219287850736570616e-02	-1.448958390810201335e-01
-3.220000000000000000e+02	1.991377624211523173e-02	-1.471064313389164324e-01
-3.210000000000000000e+02	7.488980285852168441e-03	-1.482615277472701387e-01
-3.200000000000000000e+02	-4.991518593705169572e-03	-1.483492709363038176e-01
-3.190000000000000000e+02	-1.743584000230522651e-02	-1.473658964816623451e-01
-3.180000000000000000e+02	-2.975151954721171055e-02	-1.453186603169724922e-01
-3.170000000000000000e+02	-4.184660058578595909e-02	-1.422212527149238903e-01
-3.160000000000000000e+02	-5.363237153248593542e-02	-1.380945679901726952e-01
-3.150000000000000000e+02	-6.502081189107870862e-02	-1.329671893463914845e-01
-3.140000000000000000e+02	-7.592441993676925238e-02	-1.268731514065342125e-01
-3.130000000000000000e+02	-8.626309130955903126e-02	-1.198593099949671059e-01
-3.120000000000000000e+02	-9.595987345168657812e-02	-1.119760321403014819e-01
-3.110000000000000000e+02	-1.049403984434613968e-01	-1.032791190920416408e-01
-3.100000000000000000e+02	-1.131370668474546287e-01	-9.383292335629024594e-02
-3.090000000000000000e+02	-1.204895131254026669e-01	-8.370648749647015274e-02
-3.080000000000000000e+02	-1.269386558456650771e-01	-7.297456698304753686e-02
-3.070000000000000000e+02	-1.324359832450577312e-01	-6.171809249163794087e-02
-3.060000000000000000e+02	-1.369391561920062783e-01	-5.002144306208824304e-02
-3.050000000000000000e+02	-1.404135366241694438e-01	-3.797061874930515030e-02
-3.040000000000000000e+02	-1.428312651545138867e-01	-2.565573654433647363e-02
-3.030000000000000000e+02	-1.441721689603868428e-01	-1.316983482370626991e-02
-3.020000000000000000e+02	-1.444241630411357835e-01	-6.072618367658892159e-04
-3.010000000000000000e+02	-1.435837815660861994e-01	1.193776067242691835e-02
-3.000000000000000000e+02	-1.416556147605581295e-01	2.436941166220721322e-02
-2.990000000000000000e+02	-1.386562036883226268e-01	3.659388417808592114e-02
-2.980000000000000000e+02	-1.346046118611894382e-01	4.851751928393908259e-02
-2.970000000000000000e+02	-1.295278846243732851e-01	6.004850571278172455e-02
-2.960000000000000000e+02	-1.234629651943255219e-01	7.109678146807717203e-02
-2.950000000000000000e+02	-1.164548108584125274e-01	8.157617963253710469e-02
-2.940000000000000000e+02	-1.085561334182707782e-01	9.140483510112201726e-02
-2.930000000000000000e+02	-9.983142435944666881e-02	1.005110379663418929e-01
-2.920000000000000000e+02	-9.034014662514174010e-02	1.088182432190698962e-01
-2.910000000000000000e+02	-8.015440831267130195e-02	1.162599336616201295e-01
-2.900000000000000000e+02	-6.935264063716002625e-02	1.227760388104530836e-01
-2.890000000000000000e+02	-5.801828643559241855e-02	1.283151014634703602e-01
-2.880000000000000000e+02	-4.623994888380444229e-02	1.328348925412788928e-01
-2.870000000000000000e+02	-3.410736646576580794e-02	1.362936554281920232e-01
-2.860000000000000000e+02	-2.171499957303291845e-02	1.386615207448297915e-01
-2.850000000000000000e+02	-9.161019519078593756e-03	1.399169541784212045e-01
-2.840000000000000000e+02	3.456034764635261981e-03	1.400473865172928434e-01
-2.830000000000000000e+02	1.603575975523714031e-02	1.390500679052198152e-01
-2.820000000000000000e+02	2.847693248290242285e-02	1.369286218332985416e-01
-2.810000000000000000e+02	4.068004933806042972e-02	1.336966394131991198e-01
-2.800000000000000000e+02	5.254540316264334765e-02	1.293768441049848450e-01
-2.790000000000000000e+02	6.397514716867351570e-02	1.239994309105772741e-01
-2.780000000000000000e+02	7.487555072906475206e-02	1.176057010075454851e-01
-2.770000000000000000e+02	8.515573035170020955e-02	1.102454323565967703e-01
-2.760000000000000000e+02	9.473010939201009784e-02	1.019750185297276374e-01
-2.750000000000000000e+02	1.035101757550096480e-01	9.285220757926569701e-02
-2.740000000000000000e+02	1.114255813333903528e-01	8.295467472314124735e-02
-2.730000000000000000e+02	1.184098596641787737e-01	7.236256935571726279e-02
-2.720000000000000000e+02	1.244025074966146338e-01	6.116046483513960103e-02
-2.710000000000000000e+02	1.293500919817803796e-01	4.943828018108500921e-02
-2.700000000000000000e+02	1.332068126815501574e-01	3.729063914624998477e-02
-2.690000000000000000e+02	1.359314884009819313e-01	2.481472675197441552e-02
-2.680000000000000000e+02	1.374917008252987682e-01	1.211438116569621935e-02
-2.670000000000000000e+02	1.378762237939359925e-01	-7.028089580335385384e-04
-2.660000000000000000e+02	1.370760685234337084e-01	-1.352909250204684284e-02
-2.650000000000000000e+02	1.350918246910809140e-01	-2.625675713085021817e-02
-2.640000000000000000e+02	1.319343102020043568e-01	-3.877578918325495089e-02
-2.630000000000000000e+02	1.276286037322950651e-01	-5.097796727899490954e-02
-2.620000000000000000e+02	1.222041091287239811e-01	-6.275677141011518079e-02
-2.610000000000000000e+02	1.156980985988180222e-01	-7.400889534253506097e-02
-2.600000000000000000e+02	1.081623229131334074e-01	-8.463203073996185266e-02
-2.590000000000000000e+02	9.965782552035640229e-02	-9.453047034929080994e-02
-2.580000000000000000e+02	9.025640220665834268e-02	-1.036172594339571373e-01
-2.570000000000000000e+02	8.003530797705098176e-02	-1.118099908111983565e-01
-2.560000000000000000e+02	6.907643948635812381e-02	-1.190282810278126824e-01
-2.550000000000000000e+02	5.747194845673678221e-02	-1.252043627354082478e-01
-2.540000000000000000e+02	4.532115615138211651e-02	-1.302795559962238170e-01
-2.530000000000000000e+02	3.272681139417896179e-02	-1.342015073745800868e-01
-2.520000000000000000e+02	1.979996038298156152e-02	-1.369291819460099757e-01
-2.510000000000000000e+02	6.651299799257379304e-03	-1.384333913043579445e-01
-2.500000000000000000e+02	-6.604315926350513150e-03	-1.386928900856092828e-01
-2.490000000000000000e+02	-1.984923464624881520e-02	-1.376981678159168998e-01
-2.480000000000000000e+02	-3.296309842066844770e-02	-1.354513434479957534e-01
-2.470000000000000000e+02	-4.583078813035969257e-02	-1.319642686422677624e-01
-2.460000000000000000e+02	-5.833460107357148205e-02	-1.272600377751603729e-01
-2.450000000000000000e+02	-7.036127818346035734e-02	-1.213756215504869507e-01
-2.440000000000000000e+02	-8.180033920556452343e-02	-1.143554102160318359e-01
-2.430000000000000000e+02	-9.254449787542244621e-02	-1.062552380653470352e-01
-2.420000000000000000e+02	-1.024927931838935102e-01	-9.714286267971401767e-02
-2.410000000000000000e+02	-1.115498334358619587e-01	-8.709436699542109916e-02
-2.400000000000000000e+02	-1.196249729516925403e-01	-7.619404384562633581e-02
-2.390000000000000000e+02	-1.266409071350334259e-01	-6.453774782276588962e-02
-2.380000000000000000e+02	-1.325277200250566390e-01	-5.222589496182789698e-02
-2.370000000000000000e+02	-1.372240703557106867e-01	-3.936522078140467645e-02
-2.360000000000000000e+02	-1.406730944210058398e-01	-2.606718736366303926e-02
-2.350000000000000000e+02	-1.428416149621004050e-01	-1.244885770377878592e-02
-2.340000000000000000e+02	-1.437007743418240446e-01	1.365281191331190998e-03
-2.330000000000000000e+02	-1.432339083177478489e-01	1.524993443454635000e-02
-2.320000000000000000e+02	-1.414378109376880077e-01	2.908089340039609824e-02
-2.310000000000000000e+02	-1.383196896815957477e-01	4.273155028162990005e-02
-2.300000000000000000e+02	-1.338950529078627438e-01	5.607332120197277420e-02
-2.290000000000000000e+02	-1.281941134302501117e-01	6.898177757874450478e-02
-2.280000000000000000e+02	-1.212597642708571483e-01	8.133426481469374636e-02
-2.270000000000000000e+02	-1.131471476363484219e-01	9.301328882757521621e-02
-2.260000000000000000e+02	-1.039205276313785453e-01	1.039072313299605893e-01
-2.250000000000000000e+02	-9.365685179505978120e-02	1.139085546962795709e-01
-2.240000000000000000e+02	-8.244527082514940819e-02	1.229190898225861611e-01
-2.230000000000000000e+02	-7.038120849457808748e-02	1.308453559933971111e-01
-2.220000000000000000e+02	-5.757137158889724660e-02	1.376088422381990251e-01
-2.210000000000000000e+02	-4.412689541130798004e-02	1.431346753353381906e-01
-2.200000000000000000e+02	-3.016889354728501463e-02	1.473597640010706755e-01
-2.190000000000000000e+02	-1.582035511729085533e-02	1.502341950316267716e-01
-2.180000000000000000e+02	-1.211503929996025561e-03	1.517199694642838714e-01
-2.170000000000000000e+02	1.352405629630607127e-02	1.517905917589184028e-01
-2.160000000000000000e+02	2.824900984661648726e-02	1.504308280346028370e-01
-2.150000000000000000e+02	4.282384429073413101e-02	1.476398144589012307e-01
-2.140000000000000000e+02	5.710611336342180655e-02	1.434315734218990224e-01
-2.130000000000000000e+02	7.096018515902641211e-02	1.378320495728490025e-01
-2.120000000000000000e+02	8.424938715334555350e-02	1.308811335960430033e-01
-2.110000000000000000e+02	9.683569070885954255e-02	1.226307142865759731e-01
-2.100000000000000000e+02	1.085981932683736523e-01	1.131496371912351501e-01
-2.090000000000000000e+02	1.194167586434595890e-01	1.025162881221771266e-01
-2.080000000000000000e+02	1.291750866930457542e-01	9.081861129215054729e-02
-2.070000000000000000e+02	1.377705729388863654e-01	7.816068221560384943e-02
-2.060000000000000000e+02	1.451093066722313196e-01	6.465551302430325165e-02
-2.050000000000000000e+02	1.511043094029197176e-01	5.042374815729532694e-02
-2.040000000000000000e+02	1.556821942797801950e-01	3.559527132586691456e-02
-2.030000000000000000e+02	1.587857815010169371e-01	2.031062957453709863e-02
-2.020000000000000000e+02	1.603685858937312081e-01	4.713826338752206795e-03
-2.010000000000000000e+02	1.603965259741744198e-01	-1.104383153782140074e-02
-2.000000000000000000e+02	1.588489258985457397e-01	-2.680676758555781275e-02
-1.990000000000000000e+02	1.557288814163791113e-01	-4.241898346994998209e-02
-1.980000000000000000e+02	1.510502052516858873e-01	-5.772471874327031460e-02
-1.970000000000000000e+02	1.448426794162487319e-01	-7.257022182597920590e-02
-1.960000000000000000e+02	1.371529951450883300e-01	-8.679955348213921895e-02
-1.950000000000000000e+02	1.280419989466743125e-01	-1.002572776974183788e-01
-1.940000000000000000e+02	1.175877745996278811e-01	-1.127982050707729278e-01
-1.930000000000000000e+02	1.058899799625716703e-01	-1.242924482634089611e-01
-1.920000000000000000e+02	9.304878354380195782e-02	-1.346070779085621061e-01
-1.910000000000000000e+02	7.918124925719617624e-02	-1.436227832078112165e-01
-1.900000000000000000e+02	6.442056620932197497e-02	-1.512321781497289186e-01
-1.890000000000000000e+02	4.891242785798718962e-02	-1.573420422816653452e-01
-1.880000000000000000e+02	3.281438329455740877e-02	-1.618871056110159079e-01
-1.870000000000000000e+02	1.629593076329287002e-02	-1.647905995504367893e-01
-1.860000000000000000e+02	-4.814402158385157598e-04	-1.660079526869296107e-01
-1.850000000000000000e+02	-1.734526986597917722e-02	-1.655109035959269059e-01
-1.840000000000000000e+02	-3.411790679903425882e-02	-1.632918012856053591e-01
-1.830000000000000000e+02	-5.061849592600489722e-02	-1.593552560576868837e-01
-1.820000000000000000e+02	-6.666505716391998848e-02	-1.537271975913991062e-01
-1.810000000000000000e+02	-8.207276912699482119e-02	-1.464560818673484033e-01
-1.800000000000000000e+02	-9.667138169153990934e-02	-1.376097200642661111e-01
-1.790000000000000000e+02	-1.102986716654485444e-01	-1.272706634079844301e-01
-1.780000000000000000e+02	-1.227961652129199860e-01	-1.155353557885697297e-01
-1.770000000000000000e+02	-1.340155756902219608e-01	-1.025201692278576160e-01
-1.760000000000000000e+02	-1.438283306940507378e-01	-8.836371683534979815e-02
-1.750000000000000000e+02	-1.521145456059708467e-01	-7.321450739690305021e-02
-1.740000000000000000e+02	-1.587659153453999661e-01	-5.723097812769773612e-02
-1.730000000000000000e+02	-1.636879567359617593e-01	-4.058375674585654874e-02
-1.720000000000000000e+02	-1.668230497024995873e-01	-2.345970465250825712e-02
-1.710000000000000000e+02	-1.681223191119474158e-01	-6.047853552362438510e-03
-1.700000000000000000e+02	-1.675548101957544667e-01	1.145671126673047761e-02
-1.690000000000000000e+02	-1.651076970915710540e-01	2.885382953351540991e-02
-1.680000000000000000e+02	-1.608027412268931144e-01	4.594532024698426420e-02
-1.670000000000000000e+02	-1.546758620097928583e-01	6.253003707348377127e-02
-1.660000000000000000e+02	-1.467835408789945895e-01	7.841488759327616687e-02
-1.650000000000000000e+02	-1.372050294047687247e-01	9.340842239853416884e-02
-1.640000000000000000e+02	-1.260390657844762674e-01	1.073298242805919844e-01
-1.630000000000000000e+02	-1.134059531768880080e-01	1.200069653671649028e-01
-1.620000000000000000e+02	-9.944561991478581553e-02	1.312839555224745991e-01
-1.610000000000000000e+02	-8.432101466933240863e-02	1.410261621899353834e-01
-1.600000000000000000e+02	-6.819257197245588709e-02	1.490948184678672905e-01
-1.590000000000000000e+02	-5.124882082538639860e-02	1.553800041716242031e-01
-1.580000000000000000e+02	-3.369001670000074805e-02	1.597945996999998730e-01
-1.570000000000000000e+02	-1.572778664964811016e-02	1.622962519292014960e-01
-1.560000000000000000e+02	2.428743918648203649e-03	1.628188347340348285e-01
-1.550000000000000000e+02	2.055661902264034960e-02	1.613410668194720787e-01
-1.540000000000000000e+02	3.843248474425211419e-02	1.578676563159217838e-01
-1.530000000000000000e+02	5.583397077443580381e-02	1.524355888901229028e-01
-1.520000000000000000e+02	7.254353165758556377e-02	1.450965445838763579e-01
-1.510000000000000000e+02	8.834472955720940046e-02	1.359249204750662132e-01
-1.500000000000000000e+02	1.030299483293763557e-01	1.250247565595018207e-01
-1.490000000000000000e+02	1.164068231102283885e-01	1.125206186559008226e-01
-1.480000000000000000e+02	1.282769832572778490e-01	9.854205200021570743e-02
-1.470000000000000000e+02	1.384920102764487793e-01	8.327509600514372556e-02
-1.460000000000000000e+02	1.469103482565067564e-01	6.690904231620356524e-02
-1.450000000000000000e+02	1.534080155461855777e-01	4.965155265293878101e-02
-1.440000000000000000e+02	1.578866513329979238e-01	3.171377035799211735e-02
-1.430000000000000000e+02	1.602674036855332163e-01	1.332371869993989773e-02
-1.420000000000000000e+02	1.604493131452803811e-01	-5.278743788161817732e-03
-1.410000000000000000e+02	1.584424706086421664e-01	-2.383801039471108649e-02
-1.400000000000000000e+02	1.542638731119163609e-01	-4.210785046313492846e-02
-1.390000000000000000e+02	1.479482185314494602e-01	-5.983229505206533183e-02
-1.380000000000000000e+02	1.395582319574406871e-01	-7.676286473362184393e-02
-1.370000000000000000e+02	1.291824385287803079e-01	-9.266036809711197808e-02
-1.360000000000000000e+02	1.169374180159575838e-01	-1.072915930636409026e-01
-1.350000000000000000e+02	1.029758581240295956e-01	-1.204268765129378332e-01
-1.340000000000000000e+02	8.747184187851618498e-02	-1.318612357689190329e-01
-1.330000000000000000e+02	7.062776563818169706e-02	-1.414069383735893914e-01
-1.320000000000000000e+02	5.267417895473300998e-02	-1.488985781206791370e-01
-1.310000000000000000e+02	3.386044860620152086e-02	-1.542006895174679038e-01
-1.300000000000000000e+02	1.445796469840885355e-02	-1.572218803966096423e-01
-1.290000000000000000e+02	-5.256837205720212014e-03	-1.578931551006119705e-01
-1.280000000000000000e+02	-2.499641392185439695e-02	-1.561499474072794436e-01
-1.270000000000000000e+02	-4.446103397240590283e-02	-1.519858879953294162e-01
-1.260000000000000000e+02	-6.334589332484187596e-02	-1.454374904787313627e-01
-1.250000000000000000e+02	-8.136635931589797366e-02	-1.365843224883598328e-01
-1.240000000000000000e+02	-9.822626248970668661e-02	-1.255155983103240225e-01
-1.230000000000000000e+02	-1.136426340150657882e-01	-1.123755599905615771e-01
-1.220000000000000000e+02	-1.273584855546507633e-01	-9.733630741944175602e-02
-1.210000000000000000e+02	-1.391238422839716493e-01	-8.060815783358260544e-02
-1.200000000000000000e+02	-1.487296025185288750e-01	-6.243404806299086146e-02
-1.190000000000000000e+02	-1.559941147104292603e-01	-4.308154580117204424e-02
-1.180000000000000000e+02	-1.607635320312205685e-01	-2.284571788981338419e-02
-1.170000000000000000e+02	-1.628952155792512124e-01	-2.036971077976361313e-03
-1.160000000000000000e+02	-1.623364147836046656e-01	1.900924366118921308e-02
-1.150000000000000000e+02	-1.590601899554577314e-01	3.995492139351699418e-02
-1.140000000000000000e+02	-1.530764637542533502e-01	6.045581118106269081e-02
-1.130000000000000000e+02	-1.444276499708340433e-01	8.016436458142382759e-02
-1.120000000000000000e+02	-1.332087812923824499e-01	9.873412476565109064e-02
-1.110000000000000000e+02	-1.195740335568868384e-01	1.158366894242534306e-01
-1.100000000000000000e+02	-1.037072676035911550e-01	1.311610520656587286e-01
-1.090000000000000000e+02	-8.583869587063207296e-02	1.444136244443911532e-01
-1.080000000000000000e+02	-6.623714364577114322e-02	1.553314684963902070e-01
-1.070000000000000000e+02	-4.521226140849581715e-02	1.636856011021613211e-01
-1.060000000000000000e+02	-2.310205023477253719e-02	1.692975943734284505e-01
-1.050000000000000000e+02	-2.672928060219508721e-04	1.720280954870294088e-01
-1.040000000000000000e+02	2.291049624759034647e-02	1.717569105123571971e-01
-1.030000000000000000e+02	4.603473581825705957e-02	1.684536273784412730e-01
-1.020000000000000000e+02	6.869598876201793436e-02	1.621073417737235733e-01
-1.010000000000000000e+02	9.047971543339582146e-02	1.527727888579723525e-01
-1.000000000000000000e+02	1.109930196588970325e-01	1.405559563877959162e-01
-9.900000000000000000e+01	1.298490475169812308e-01	1.256186037396225808e-01
-9.800000000000000000e+01	1.466788845967030575e-01	1.081770714613825152e-01
-9.700000000000000000e+01	1.611361616807843178e-01	8.850759854148453065e-02
-9.600000000000000000e+01	1.729248471922279484e-01	6.690738253647272871e-02
-9.500000000000000000e+01	1.817749740421764348e-01	4.373112507857813275e-02
-9.400000000000000000e+01	1.874791926252969976e-01	1.936202789666066279e-02
-9.300000000000000000e+01	1.898076863573145978e-01	-5.783356118559015817e-03
-9.200000000000000000e+01	1.886600595554623339e-01	-3.124725316525514898e-02
-9.100000000000000000e+01	1.839959296436470826e-01	-5.656170819373964459e-02
-9.000000000000000000e+01	1.758337140802536946e-01	-8.125161247934907516e-02
-8.900000000000000000e+01	1.642498604514907867e-01	-1.048459517169364474e-01
-8.800000000000000000e+01	1.493846226453689474e-01	-1.268744521186441487e-01
-8.700000000000000000e+01	1.314376198534515372e-01	-1.468851910372446501e-01
-8.600000000000000000e+01	1.106732835340793336e-01	-1.644436220798862480e-01
-8.500000000000000000e+01	8.742329877557124262e-02	-1.791445415011239939e-01
-8.400000000000000000e+01	6.206728284722720645e-02	-1.906361993721465697e-01
-8.300000000000000000e+01	3.506528045270355248e-02	-1.986119014380091641e-01
-8.200000000000000000e+01	6.908491629816397063e-03	-2.028266399970969081e-01
-8.100000000000000000e+01	-2.187944615690149905e-02	-2.030911142126148594e-01
-8.000000000000000000e+01	-5.073566202572428463e-02	-1.993072958121520355e-01
-7.900000000000000000e+01	-7.907615526442995924e-02	-1.914489663637742312e-01
-7.800000000000000000e+01	-1.062929951491005387e-01	-1.795607436020244807e-01
-7.700000000000000000e+01	-1.317997523303414409e-01	-1.638068828660326492e-01
-7.600000000000000000e+01	-1.550250181828741469e-01	-1.443937903468455741e-01
-7.500000000000000000e+01	-1.754105396315653598e-01	-1.216340322308440691e-01
-7.400000000000000000e+01	-1.924418681904624118e-01	-9.593980524026438084e-02
-7.300000000000000000e+01	-2.056564784854895134e-01	-6.780749760895063427e-02
-7.200000000000000000e+01	-2.146751542407122904e-01	-3.777589231135449616e-02
-7.100000000000000000e+01	-2.191684562943277126e-01	-6.467482561667644778e-03
-7.000000000000000000e+01	-2.189410675343808621e-01	2.545235378718058508e-02
-6.900000000000000000e+01	-2.138826598573297377e-01	5.726857889065282980e-02
-6.800000000000000000e+01	-2.039453316897418822e-01	8.824141596998401338e-02
-6.700000000000000000e+01	-1.892589861015925579e-01	1.176270861591057898e-01
-6.600000000000000000e+01	-1.700674872006119887e-01	1.447107342146453091e-01
-6.500000000000000000e+01	-1.466995842565394226e-01	1.687933385344021764e-01
-6.400000000000000000e+01	-1.195875970866825816e-01	1.891602817054067187e-01
-6.300000000000000000e+01	-8.931808904518849512e-02	2.052616984779326026e-01
-6.200000000000000000e+01	-5.655283613982655527e-02	2.165860640293766903e-01
-6.100000000000000000e+01	-2.206766066820205902e-02	2.227168311069210593e-01
-6.000000000000000000e+01	1.332387967036401631e-02	2.233665405394955339e-01
-5.900000000000000000e+01	4.873356737323528143e-02	2.183880933202815844e-01
-5.800000000000000000e+01	8.322410076236526344e-02	2.077556071101486490e-01
-5.700000000000000000e+01	1.158699724660757074e-01	1.916085953547524701e-01
-5.600000000000000000e+01	1.457576003006142151e-01	1.702517106461695351e-01
-5.500000000000000000e+01	1.719895699829476210e-01	1.441084290905731702e-01
-5.400000000000000000e+01	1.937497058407028350e-01	1.138107448887849954e-01
-5.300000000000000000e+01	2.103289423221157417e-01	8.007199032287676266e-02
-5.200000000000000000e+01	2.211051673261233419e-01	4.377301004588814159e-02
-5.100000000000000000e+01	2.256101073747110997e-01	5.908359312731095540e-03
-5.000000000000000000e+01	2.235435785928758246e-01	-3.247497602960700697e-02
-4.900000000000000000e+01	2.148175070316117319e-01	-7.021768764887853509e-02
-4.800000000000000000e+01	1.995173990603185399e-01	-1.061655166647871434e-01
-4.700000000000000000e+01	1.778924263503083580e-01	-1.391529113511292270e-01
-4.600000000000000000e+01	1.504277687433840938e-01	-1.680163183571960761e-01
-4.500000000000000000e+01	1.178847700248062541e-01	-1.917316915221713436e-01
-4.400000000000000000e+01	8.115896492277592522e-02	-2.093572724044589495e-01
-4.300000000000000000e+01	4.132993670915294238e-02	-2.200429651006271803e-01
