# # Time 	 h_plus 	 h_cross 
# 
-4.090000000000000000e+02	1.298599999999999755e-01	8.701400000000000801e-02
-4.080000000000000000e+02	1.358999999999999653e-01	7.728900000000005210e-02
-4.070000000000000000e+02	1.412099999999999467e-01	6.713700000000009938e-02
-4.060000000000000000e+02	1.457698829462664991e-01	5.661095454120255999e-02
-4.050000000000000000e+02	1.495299999999999963e-01	4.576600000000005664e-02
-4.040000000000000000e+02	1.524999999999999967e-01	3.466200000000008857e-02
-4.030000000000000000e+02	1.546399999999999997e-01	2.335700000000004786e-02
-4.020000000000000000e+02	1.559399999999999953e-01	1.191200000000007184e-02
-4.010000000000000000e+02	1.563900000000000012e-01	3.904800000000879442e-04
-4.000000000000000000e+02	1.559899999999999620e-01	-1.114500000000001427e-02
-3.990000000000000000e+02	1.547399999999999887e-01	-2.263299999999990320e-02
-3.980000000000000000e+02	1.526399999999999979e-01	-3.400900000000001838e-02
-3.970000000000000000e+02	1.497000000000000275e-01	-4.521199999999989810e-02
-3.960000000000000000e+02	1.459500000000000242e-01	-5.617999999999997995e-02
-3.950000000000000000e+02	1.413800000000000057e-01	-6.685200000000000864e-02
-3.940000000000000000e+02	1.360290356704740578e-01	-7.716545296293314538e-02
-3.930000000000000000e+02	1.299200000000000077e-01	-8.706699999999999162e-02
-3.920000000000000000e+02	1.230900000000000744e-01	-9.649799999999995881e-02
-3.910000000000000000e+02	1.155699999999999922e-01	-1.054100000000000037e-01
-3.900000000000000000e+02	1.074100000000000887e-01	-1.137399999999999245e-01
-3.890000000000000000e+02	9.863770386130793488e-02	-1.214594283947068587e-01
-3.880000000000000000e+02	8.931000000000006989e-02	-1.285099999999999854e-01
-3.870000000000000000e+02	7.947499999999999010e-02	-1.348600000000000076e-01
-3.860000000000000000e+02	6.918200000000000738e-02	-1.404600000000000015e-01
-3.850000000000000000e+02	5.848700000000005977e-02	-1.452799999999999647e-01
-3.840000000000000000e+02	4.745500000000001106e-02	-1.492999999999999605e-01
-3.830000000000000000e+02	3.614400000000000945e-02	-1.524899999999999867e-01
-3.820000000000000000e+02	2.461600000000011348e-02	-1.548299999999999677e-01
-3.810000000000000000e+02	1.293400000000002707e-02	-1.563000000000000222e-01
-3.800000000000000000e+02	1.163150989915108817e-03	-1.569000003633354290e-01
-3.790000000000000000e+02	-1.063099999999996340e-02	-1.566099999999999992e-01
-3.780000000000000000e+02	-2.238299999999994461e-02	-1.554399999999999948e-01
-3.770000000000000000e+02	-3.402500000000010377e-02	-1.533999999999999808e-01
-3.760000000000000000e+02	-4.549199999999995608e-02	-1.504800000000000304e-01
-3.750000000000000000e+02	-5.671800000000009473e-02	-1.466999999999999693e-01
-3.740000000000000000e+02	-6.763900000000003243e-02	-1.420899999999999663e-01
-3.730000000000000000e+02	-7.819300000000005413e-02	-1.366699999999999859e-01
-3.720000000000000000e+02	-8.831900000000000861e-02	-1.304599999999999649e-01
-3.710000000000000000e+02	-9.795732684645674926e-02	-1.234991513254396212e-01
-3.700000000000000000e+02	-1.070499999999999924e-01	-1.158200000000000340e-01
-3.690000000000000000e+02	-1.155499999999999305e-01	-1.074700000000000794e-01
-3.680000000000000000e+02	-1.234099999999999225e-01	-9.848800000000010324e-02
-3.670000000000000000e+02	-1.305700000000000194e-01	-8.893099999999995453e-02
-3.660000000000000000e+02	-1.369899996559563460e-01	-7.884633318064049323e-02
-3.650000000000000000e+02	-1.426299999999999513e-01	-6.829300000000008974e-02
-3.640000000000000000e+02	-1.474699999999999900e-01	-5.732900000000000496e-02
-3.630000000000000000e+02	-1.514600000000000390e-01	-4.601599999999995971e-02
-3.620000000000000000e+02	-1.545899999999999497e-01	-3.441700000000020437e-02
-3.610000000000000000e+02	-1.568299999999999972e-01	-2.259900000000015022e-02
-3.600000000000000000e+02	-1.581599999999999673e-01	-1.062800000000004366e-02
-3.590000000000000000e+02	-1.585799999999999987e-01	1.423699999999984136e-03
-3.580000000000000000e+02	-1.580799999999999983e-01	1.348799999999996183e-02
-3.570000000000000000e+02	-1.566599999999999937e-01	2.549700000000005434e-02
-3.560000000000000000e+02	-1.543200000000000405e-01	3.737799999999986272e-02
-3.550000000000000000e+02	-1.510800000000000198e-01	4.906399999999990630e-02
-3.540000000000000000e+02	-1.469500000000000528e-01	6.048599999999986626e-02
-3.530000000000000000e+02	-1.419499999999999373e-01	7.157600000000008400e-02
-3.520000000000000000e+02	-1.361099999999999810e-01	8.226700000000004842e-02
-3.510000000000000000e+02	-1.294599999999999917e-01	9.249399999999999289e-02
-3.500000000000000000e+02	-1.220308302931842753e-01	1.021906953016509939e-01
-3.490000000000000000e+02	-1.138600000000001139e-01	1.113099999999998951e-01
-3.480000000000000000e+02	-1.050100000000000894e-01	1.197899999999998966e-01
-3.470000000000000000e+02	-9.551300000000007007e-02	1.275799999999999434e-01
-3.460000000000000000e+02	-8.543300000000014771e-02	1.346299999999998886e-01
-3.450000000000000000e+02	-7.482500000000001650e-02	1.408899999999999875e-01
-3.440000000000000000e+02	-6.374699999999997035e-02	1.463200000000000334e-01
-3.430000000000000000e+02	-5.226400000000002571e-02	1.508999999999999786e-01
-3.420000000000000000e+02	-4.044400000000008405e-02	1.545799999999999397e-01
-3.410000000000000000e+02	-2.835400000000004583e-02	1.573399999999999799e-01
-3.400000000000000000e+02	-1.606799660555394485e-02	1.591699663745347326e-01
-3.390000000000000000e+02	-3.655699999999925415e-03	1.600399999999999878e-01
-3.380000000000000000e+02	8.807699999999833371e-03	1.599500000000000088e-01
-3.370000000000000000e+02	2.124799999999995442e-02	1.589000000000000412e-01
-3.360000000000000000e+02	3.358899999999982039e-02	1.568800000000000194e-01
-3.350000000000000000e+02	4.575899999999995249e-02	1.539100000000000190e-01
-3.340000000000000000e+02	5.768199999999986533e-02	1.500000000000000500e-01
-3.330000000000000000e+02	6.928399999999988734e-02	1.451600000000000945e-01
-3.320000000000000000e+02	8.049425005696091151e-02	1.394298556399146960e-01
-3.310000000000000000e+02	9.124199999999994815e-02	1.328300000000000314e-01
-3.300000000000000000e+02	1.014599999999998697e-01	1.254000000000000947e-01
-3.290000000000000000e+02	1.110899999999998833e-01	1.171800000000001174e-01
-3.280000000000000000e+02	1.200599999999999723e-01	1.082200000000000523e-01
-3.270000000000000000e+02	1.283100000000000351e-01	9.857299999999995233e-02
-3.260000000000000000e+02	1.358000000000000040e-01	8.828900000000000636e-02
-3.250000000000000000e+02	1.424799999999999123e-01	7.743100000000015248e-02
-3.240000000000000000e+02	1.482900000000000051e-01	6.606300000000001060e-02
-3.230000000000000000e+02	1.532001546651755031e-01	5.425205477085584538e-02
-3.220000000000000000e+02	1.571700000000000041e-01	4.207000000000002404e-02
-3.210000000000000000e+02	1.601801604815647762e-01	2.959002964570805333e-02
-3.200000000000000000e+02	1.622000394450023031e-01	1.688900410719280237e-02
-3.190000000000000000e+02	1.632099999999999662e-01	4.043700000000215872e-03
-3.180000000000000000e+02	1.632099800635148645e-01	-8.865998916997051144e-03
-3.170000000000000000e+02	1.621799999999999908e-01	-2.175899999999993811e-02
-3.160000000000000000e+02	1.601299337827248037e-01	-3.455598571033414307e-02
-3.150000000000000000e+02	1.570699561951623691e-01	-4.717498684348878091e-02
-3.140000000000000000e+02	1.530100000000000904e-01	-5.953499999999983805e-02
-3.130000000000000000e+02	1.479700000000000459e-01	-7.155899999999985883e-02
-3.120000000000000000e+02	1.419700000000000129e-01	-8.316699999999999093e-02
-3.110000000000000000e+02	1.350600000000000966e-01	-9.428399999999986791e-02
-3.100000000000000000e+02	1.272700000000000220e-01	-1.048399999999999888e-01
-3.090000000000000000e+02	1.186400000000000926e-01	-1.147599999999998760e-01
-3.080000000000000000e+02	1.092200000000000393e-01	-1.239699999999999552e-01
-3.070000000000000000e+02	9.908000000000000140e-02	-1.324299999999999922e-01
-3.060000000000000000e+02	8.826900000000005575e-02	-1.400599999999999623e-01
-3.050000000000000000e+02	7.685699999999995313e-02	-1.468100000000000238e-01
-3.040000000000000000e+02	6.491299999999997072e-02	-1.526400000000000257e-01
-3.030000000000000000e+02	5.251099999999997436e-02	-1.575100000000000111e-01
-3.020000000000000000e+02	3.972800000000006188e-02	-1.613699999999999857e-01
-3.010000000000000000e+02	2.664600000000002383e-02	-1.641900000000000026e-01
-3.000000000000000000e+02	1.334800000000006814e-02	-1.659599999999999964e-01
-2.990000000000000000e+02	-8.169199999976177690e-05	-1.666500000000000203e-01
-2.980000000000000000e+02	-1.355399804844171184e-02	-1.662499760626706680e-01
-2.970000000000000000e+02	-2.698099999999998763e-02	-1.647699999999999998e-01
-2.960000000000000000e+02	-4.027500000000006075e-02	-1.621899999999999731e-01
-2.950000000000000000e+02	-5.334699999999999859e-02	-1.585399999999999865e-01
-2.940000000000000000e+02	-6.610999999999989107e-02	-1.538200000000000678e-01
-2.930000000000000000e+02	-7.847805423707479577e-02	-1.480801023398410354e-01
-2.920000000000000000e+02	-9.036799999999997612e-02	-1.413300000000000389e-01
-2.910000000000000000e+02	-1.016999999999998877e-01	-1.336100000000000898e-01
-2.900000000000000000e+02	-1.123799999999999105e-01	-1.249800000000000633e-01
-2.890000000000000000e+02	-1.223599999999999549e-01	-1.154900000000000232e-01
-2.880000000000000000e+02	-1.315414251768713960e-01	-1.051811395781004493e-01
-2.870000000000000000e+02	-1.398700000000000498e-01	-9.413299999999993894e-02
-2.860000000000000000e+02	-1.472799999999998832e-01	-8.241200000000017956e-02
-2.850000000000000000e+02	-1.537299999999999223e-01	-7.009200000000018194e-02
-2.840000000000000000e+02	-1.591500000000000137e-01	-5.725399999999996464e-02
-2.830000000000000000e+02	-1.635099999999999332e-01	-4.398200000000018067e-02
-2.820000000000000000e+02	-1.667700000000000293e-01	-3.036199999999991336e-02
-2.810000000000000000e+02	-1.689099999999999768e-01	-1.648699999999997737e-02
-2.800000000000000000e+02	-1.698900000000000132e-01	-2.449300000000064793e-03
-2.790000000000000000e+02	-1.697000000000000175e-01	1.165599999999988347e-02
-2.780000000000000000e+02	-1.683500000000000274e-01	2.573099999999981999e-02
-2.770000000000000000e+02	-1.658199999999999952e-01	3.967899999999990879e-02
-2.760000000000000000e+02	-1.621401977835445762e-01	5.340306514268267774e-02
-2.750000000000000000e+02	-1.573200000000000986e-01	6.680599999999975447e-02
-2.740000000000000000e+02	-1.513799999999999313e-01	7.979200000000008508e-02
-2.730000000000000000e+02	-1.443599999999999328e-01	9.226800000000009994e-02
-2.720000000000000000e+02	-1.363000000000001155e-01	1.041399999999998438e-01
-2.710000000000000000e+02	-1.272600000000002618e-01	1.153299999999997522e-01
-2.700000000000000000e+02	-1.172800000000003146e-01	1.257399999999996854e-01
-2.690000000000000000e+02	-1.064400000000000623e-01	1.353099999999999581e-01
-2.680000000000000000e+02	-9.480061549686870370e-02	1.439494161535656291e-01
-2.670000000000000000e+02	-8.244500000000005990e-02	1.515999999999999570e-01
-2.660000000000000000e+02	-6.945500000000008611e-02	1.581999999999999795e-01
-2.650000000000000000e+02	-5.591900000000037119e-02	1.636899999999998634e-01
-2.640000000000000000e+02	-4.193099999999987115e-02	1.680200000000000582e-01
-2.630000000000000000e+02	-2.758799999999998059e-02	1.711699999999999888e-01
-2.620000000000000000e+02	-1.299300000000025435e-02	1.730899999999999661e-01
-2.610000000000000000e+02	1.752297749001101908e-03	1.737600000227003949e-01
-2.600000000000000000e+02	1.653999999999987772e-02	1.731800000000000006e-01
-2.590000000000000000e+02	3.126399999999990298e-02	1.713300000000000101e-01
-2.580000000000000000e+02	4.581499999999996686e-02	1.682300000000000184e-01
-2.570000000000000000e+02	6.008600000000008379e-02	1.638799999999999701e-01
-2.560000000000000000e+02	7.396999999999971653e-02	1.583100000000001450e-01
-2.550000000000000000e+02	8.736099999999964727e-02	1.515500000000001846e-01
-2.540000000000000000e+02	1.001599999999997631e-01	1.436500000000001664e-01
-2.530000000000000000e+02	1.122599999999997489e-01	1.346500000000002140e-01
-2.520000000000000000e+02	1.235699999999999715e-01	1.246100000000000402e-01
-2.510000000000000000e+02	1.340099999999997682e-01	1.136100000000002525e-01
-2.500000000000000000e+02	1.434799999999999964e-01	1.017100000000000087e-01
-2.490000000000000000e+02	1.519099999999998230e-01	8.900900000000031009e-02
-2.480000000000000000e+02	1.592299999999998716e-01	7.558500000000026309e-02
-2.470000000000000000e+02	1.653799999999999715e-01	6.153800000000007181e-02
-2.460000000000000000e+02	1.702899999999998859e-01	4.697100000000036663e-02
-2.450000000000000000e+02	1.739300000000000013e-01	3.198999999999998373e-02
-2.440000000000000000e+02	1.762499999999999623e-01	1.670700000000023902e-02
-2.430000000000000000e+02	1.772399998179068348e-01	1.237426081986209075e-03
-2.420000000000000000e+02	1.768700000000000272e-01	-1.430199999999979057e-02
-2.410000000000000000e+02	1.751299999999999801e-01	-2.979100000000017151e-02
-2.400000000000000000e+02	1.720399999999999707e-01	-4.511000000000013610e-02
-2.390000000000000000e+02	1.675999999999999712e-01	-6.013900000000010210e-02
-2.380000000000000000e+02	1.618400000000000116e-01	-7.475899999999999213e-02
-2.370000000000000000e+02	1.547899999999999832e-01	-8.885300000000005693e-02
-2.360000000000000000e+02	1.465100000000000569e-01	-1.023099999999998871e-01
-2.350000000000000000e+02	1.370379922455299548e-01	-1.150083150040747404e-01
-2.340000000000000000e+02	1.264599999999999891e-01	-1.268499999999999905e-01
-2.330000000000000000e+02	1.148300000000002374e-01	-1.377399999999998070e-01
-2.320000000000000000e+02	1.022502710012723609e-01	-1.475798122378746968e-01
-2.310000000000000000e+02	8.880899999999988803e-02	-1.562900000000000678e-01
-2.300000000000000000e+02	7.460500000000008791e-02	-1.637799999999999812e-01
-2.290000000000000000e+02	5.974800000000007882e-02	-1.699900000000000022e-01
