# # Time 	 h_plus 	 h_cross 
# 
-3.120000000000000000e+02	-3.023697091693414857e-02	1.736819479780603026e-01
-3.110000000000000000e+02	-1.519943966080160476e-02	1.757680292800164745e-01
-3.100000000000000000e+02	-9.910292002630957602e-06	1.765573668231629756e-01
-3.090000000000000000e+02	1.521986116705959305e-02	1.760382112347911032e-01
-3.080000000000000000e+02	3.037721764480663666e-02	1.742124441858114992e-01
-3.070000000000000000e+02	4.534912567472358658e-02	1.710840707834657415e-01
-3.060000000000000000e+02	6.002406299125194467e-02	1.666688492653496390e-01
-3.050000000000000000e+02	7.429121396688828649e-02	1.609926368349208492e-01
-3.040000000000000000e+02	8.804182261576534718e-02	1.540908474218164737e-01
-3.030000000000000000e+02	1.011697647130831018e-01	1.460084756190319077e-01
-3.020000000000000000e+02	1.135709927283083259e-01	1.367976843830766565e-01
-3.010000000000000000e+02	1.251498615160964722e-01	1.265245919066314839e-01
-3.000000000000000000e+02	1.358159289733317787e-01	1.152604692773560729e-01
-2.990000000000000000e+02	1.454820816354182589e-01	1.030871683049250365e-01
-2.980000000000000000e+02	1.540704974543221917e-01	9.009345242573653378e-02
-2.970000000000000000e+02	1.615094743970159896e-01	7.637383179930762322e-02
-2.960000000000000000e+02	1.677358541502349809e-01	6.202965879583657166e-02
-2.950000000000000000e+02	1.726958128668716619e-01	4.716761420351140571e-02
-2.940000000000000000e+02	1.763459963388306906e-01	3.189988126253735790e-02
-2.930000000000000000e+02	1.786507219606795482e-01	1.634241782287790615e-02
-2.920000000000000000e+02	1.795854325991989575e-01	6.124025552287141972e-04
-2.910000000000000000e+02	1.791357673896770697e-01	-1.516987893634940548e-02
-2.900000000000000000e+02	1.772978881365760984e-01	-3.088273226016727963e-02
-2.890000000000000000e+02	1.740786797418225618e-01	-4.640382204700874147e-02
-2.880000000000000000e+02	1.694959321906432115e-01	-6.161103002188087624e-02
-2.870000000000000000e+02	1.635778274625893924e-01	-7.638477476264633748e-02
-2.860000000000000000e+02	1.563632730934068904e-01	-9.060720149541312551e-02
-2.850000000000000000e+02	1.479016363857315330e-01	-1.041637158683032943e-01
-2.840000000000000000e+02	1.382525236270748525e-01	-1.169438876360560098e-01
-2.830000000000000000e+02	1.274856315381070471e-01	-1.288422141946316823e-01
-2.820000000000000000e+02	1.156796439804557014e-01	-1.397597469520298064e-01
-2.810000000000000000e+02	1.029223934410016805e-01	-1.496041183937379948e-01
-2.800000000000000000e+02	8.931047766651409314e-02	-1.582913108065094610e-01
-2.790000000000000000e+02	7.494854770393039045e-02	-1.657471279712670331e-01
-2.780000000000000000e+02	5.994714345628464336e-02	-1.719056470073958287e-01
-2.770000000000000000e+02	4.442206600063672989e-02	-1.767108570542769153e-01
-2.760000000000000000e+02	2.849518323691698288e-02	-1.801166962200603794e-01
-2.750000000000000000e+02	1.229229206692558640e-02	-1.820880771082891425e-01
-2.740000000000000000e+02	-4.057772887454381104e-03	-1.826011661372970440e-01
-2.730000000000000000e+02	-2.042398596817818213e-02	-1.816436320333281451e-01
-2.720000000000000000e+02	-3.667414705132501090e-02	-1.792148579071118075e-01
-2.710000000000000000e+02	-5.267591934756315347e-02	-1.753260648565534430e-01
-2.700000000000000000e+02	-6.829788090020363911e-02	-1.700003449403462985e-01
-2.690000000000000000e+02	-8.341129520282516974e-02	-1.632722376510987727e-01
-2.680000000000000000e+02	-9.788850157849071643e-02	-1.551888311917767882e-01
-2.670000000000000000e+02	-1.116040368830769208e-01	-1.458047002118774138e-01
-2.660000000000000000e+02	-1.244432879744058751e-01	-1.351932233010320339e-01
-2.650000000000000000e+02	-1.362965611839696278e-01	-1.234362691636904097e-01
-2.640000000000000000e+02	-1.470599449102563960e-01	-1.106239820641529564e-01
-2.630000000000000000e+02	-1.566377973978457239e-01	-9.685591127361645181e-02
-2.620000000000000000e+02	-1.649434572612461791e-01	-8.224043253938870257e-02
